symbol,SL32230,SL32246,SL6130,SL6669,SL7393,SL7403,SL7404,SL7625,SL7632
AGGF1P4,1,0,1,0,0,0,0,0,0
AGGF1P6,0,0,1,0,0,0,2,0,0
AGGF1P7,0,0,1,0,0,0,0,0,0
AGGF1P8,0,0,3,0,0,1,2,0,0
AGGF1P9,0,0,5,0,0,0,3,0,0
AGK,1470,1287,2421,1683,2391,1691,1266,2389,2155
AGKP1,0,0,0,0,0,0,0,0,0
AGKP2,0,0,0,0,0,0,0,0,1
AGL,545,614,2260,1184,1950,1479,1195,1498,1508
AGMAT,89,155,199,147,111,92,137,201,191
AGMO,4,6,11,3,8,4,17,33,27
AGO1,1918,2506,5145,2807,4450,2903,2118,5283,4413
AGO2,427,429,858,275,644,413,301,983,580
AGO3,1450,1057,2589,2099,2471,1333,1601,2296,2051
AGO4,765,670,1518,1036,1684,934,720,1382,1234
AGPAT1,2062,2529,3785,2170,3115,2702,3166,4012,3115
AGPAT2,466,500,486,279,534,392,636,627,536
AGPAT3,5892,6121,10356,6043,9645,7200,6390,10543,9394
AGPAT4,1946,2109,3983,1789,3001,1631,2553,3058,2675
AGPAT5,877,979,2621,1307,1898,1569,1429,1888,1817
AGPAT5P1,0,0,0,0,0,0,0,0,0
AGPS,711,862,2376,1248,1566,1107,1060,1777,1531
AGR2,1,1,8,2,5,0,3,0,1
AGR3,0,0,2,0,2,3,3,1,0
AGRN,15040,20924,15016,7252,19548,8569,12055,22845,15634
AGRP,47,25,41,42,62,16,28,31,36
AGT,3427,1927,3922,905,9065,6047,4043,3738,2576
AGTPBP1,1627,1773,5255,2724,3027,2361,2332,3334,3187
AGTR1,5,6,16,9,17,7,10,12,5
AGTR2,1,0,4,1,0,0,0,0,1
AGTRAP,128,158,233,103,284,178,301,258,168
AGXT,1,1,5,3,1,3,4,2,1
AGXT2,0,1,6,2,0,2,7,0,0
AHCTF1,1031,762,1749,1029,1692,1249,844,1961,1433
AHCY,1411,1698,2923,1191,1831,1755,2047,2906,2124
AHCYL1,5856,6016,17820,7736,21971,15824,10269,15033,12299
AHCYL2,1793,1700,4560,2350,4748,3072,2041,3830,3317
AHCYP2,4,3,5,4,9,3,4,4,6
AHCYP3,0,2,7,0,4,0,2,2,0
AHCYP4,2,0,2,0,1,1,1,3,0
AHCYP5,0,8,1,7,10,1,9,11,16
AHCYP7,0,1,2,2,1,0,0,0,1
AHDC1,6708,6191,6703,2903,7964,5465,4536,8820,6679
AHI1,2738,2149,4075,6343,6776,2601,3734,6368,5593
AHNAK,2838,5594,7587,2842,13095,4515,3279,10509,7645
AHNAK2,3123,3825,7850,4787,6077,4538,2728,6789,5565
AHR,323,331,760,295,460,400,345,493,434
AHSA1,3821,2489,4277,3109,3801,3159,4073,3989,3385
AHSA2P,1374,643,478,674,1762,492,787,832,722
AHSG,12,6,14,19,22,6,9,21,19
AHSP,1,1,1,0,0,0,1,2,0
AICDA,0,0,4,0,1,1,4,0,1
AIDA,556,528,1315,881,1045,737,575,1159,1080
AIDAP2,23,98,241,138,464,46,243,66,123
AIF1,18,76,267,21,73,38,127,145,61
AIF1L,2693,4011,6093,2950,6336,2802,5638,5154,4524
AIFM1,525,569,987,505,944,702,803,1032,891
AIFM2,481,376,441,310,535,348,337,471,342
AIFM3,1976,2351,2312,1892,5055,2520,2769,3764,3027
AIG1,828,971,1571,1234,1688,1004,1466,1545,1490
AIG1P1,0,0,1,0,0,1,0,0,0
AIM2,3,4,8,5,10,6,7,1,5
AIMP1,380,356,908,716,945,629,930,1015,744
AIMP1P1,11,4,7,10,16,3,11,25,18
AIMP2,114,130,210,119,194,178,196,231,170
AIP,1210,1544,1417,903,1519,990,2202,2013,1539
AIPL1,8,4,12,11,13,8,8,8,5
AIRE,170,166,87,145,169,127,157,105,121
AIRN,37,27,47,56,39,33,27,74,59
AJAP1,3762,3578,7445,3203,4392,3662,2355,6342,5748
AJM1,6400,5723,3652,1146,4799,2639,2634,6209,4078
AJUBA,42,63,52,58,151,53,81,271,85
AK1,343,324,368,312,543,268,621,551,484
AK2,505,533,1007,667,1158,566,751,1850,769
AK3,887,720,2400,884,2172,1352,1357,1845,1488
AK3P3,23,30,56,40,59,26,38,49,46
AK3P4,0,0,0,0,1,0,0,2,0
AK4,1193,1135,3132,1235,3584,2033,1294,2662,2238
AK4P5,0,0,0,0,0,0,0,0,0
AK5,14562,13343,25042,14252,14362,15787,12376,21685,18216
AK6,1072,1039,1621,1330,1699,1243,1501,1815,1603
AK6P1,0,0,1,0,0,0,1,0,0
AK6P2,0,0,6,0,0,0,0,0,0
AK7,99,107,198,104,94,105,119,156,101
AK8,36,50,111,24,94,63,68,100,91
AK9,354,426,847,673,847,492,694,950,841
AKAIN1,18,23,46,26,36,28,33,32,56
AKAP1,2290,2540,4787,2433,3413,2802,2194,3631,3196
AKAP10,1148,1062,2931,1705,1905,1534,946,2110,1985
AKAP11,9894,8776,29880,13951,14668,14449,9688,18469,19131
AKAP12,10182,7634,28665,16924,18782,18628,14686,21465,21442
AKAP13,2060,1656,3965,2510,3658,2684,2422,4028,3289
AKAP14,16,6,19,16,11,10,20,19,20
AKAP17A,1257,1435,1370,708,2027,1071,1153,1642,1254
AKAP3,34,52,127,50,95,55,77,84,76
AKAP4,0,0,0,0,0,0,1,1,0
AKAP5,1705,1469,3350,1884,2302,1937,1420,3501,2689
AKAP6,8079,7523,21329,8903,10392,9711,4862,14500,13272
AKAP7,421,309,685,486,928,477,712,761,671
AKAP8,1062,866,1417,928,1372,1169,919,1392,1200
AKAP8L,3037,2222,3219,2655,4409,2848,2592,3325,3027
AKAP8P1,2,0,3,0,0,0,2,0,0
AKAP9,8529,6906,12410,14935,14359,6888,9888,17354,14194
AKIP1,339,303,531,431,657,356,625,633,541
AKIRIN1,1999,2164,3928,3138,3475,3036,3661,4117,3758
AKIRIN1P1,0,0,1,0,1,0,0,0,0
AKIRIN2,1828,1561,2071,973,1524,1640,1715,1983,1743
AKNA,1033,1215,1754,562,1598,890,780,1572,1200
AKNAD1,16,8,22,11,28,7,19,16,9
AKR1A1,742,841,1283,956,1357,873,1790,1631,1240
AKR1B1,2177,2537,4148,2463,3317,2583,3682,3840,3238
AKR1B10,1,2,4,0,5,0,4,2,0
AKR1B10P2,0,0,1,0,1,0,1,0,0
AKR1B15,0,2,3,1,4,6,6,3,6
AKR1B1P1,2,2,6,2,4,1,1,2,2
AKR1C1,257,220,296,368,308,207,297,347,285
AKR1C2,119,85,180,194,138,73,104,259,128
AKR1C3,99,52,113,65,261,85,120,131,89
AKR1C4,0,0,8,0,1,0,0,0,0
AKR1C7P,0,0,1,0,0,1,2,0,0
AKR1D1,0,0,3,0,2,1,6,1,0
AKR1E2,53,61,69,73,58,35,65,90,74
AKR7A2,679,717,988,605,1218,693,977,1116,898
AKR7A3,37,55,51,50,105,28,36,70,46
AKR7L,42,33,37,57,79,27,53,52,59
AKT1,3163,4170,4502,2070,4800,3262,3604,5693,4259
AKT1S1,1638,1661,1657,780,1922,1282,1752,2370,1624
AKT2,3008,2740,3252,2831,5883,2402,2895,3707,3516
AKT3,4288,4309,11371,6707,7440,6342,4037,9747,8389
AKTIP,1627,1845,4008,3233,3298,2472,3397,3478,3654
ALAD,2636,2992,4915,3340,5485,2981,4202,4796,4313
ALAS1,1266,1215,2807,1607,1885,1965,1582,2118,1978
ALAS2,49,7,13,9,22,6,14,39,1
ALB,26,6,36,24,42,26,26,20,25
ALCAM,1454,2429,7377,2880,3431,2605,3171,3625,3373
ALDH16A1,209,347,384,207,336,206,432,609,207
ALDH18A1,822,845,1387,717,1307,1062,720,1435,1177
ALDH1A1,713,473,1704,848,3063,1244,1442,1872,1635
ALDH1A2,130,151,207,141,128,112,115,231,151
ALDH1A3,288,316,536,391,514,359,310,561,599
ALDH1B1,257,458,691,401,535,528,420,691,661
ALDH1L1,1230,900,1791,442,2839,2674,1074,1371,996
ALDH1L1-AS1,0,3,5,4,11,13,3,2,3
ALDH1L1-AS2,14,25,55,27,143,47,74,85,74
ALDH1L2,494,301,784,534,592,342,200,558,352
ALDH2,3850,4050,5477,2050,8465,5036,4926,6313,5046
ALDH3A1,20,17,25,14,19,16,40,21,15
ALDH3A2,1530,1485,3296,1276,2330,1831,1682,2415,2426
ALDH3B1,63,143,202,57,191,87,173,206,110
ALDH3B2,0,1,9,4,1,1,3,82,1
ALDH4A1,1220,1057,1758,701,3354,1979,1872,1458,1127
ALDH5A1,2486,2680,5375,3027,4286,3584,2199,4453,4789
ALDH6A1,1621,2291,4361,1661,6542,3715,3231,4327,3586
ALDH7A1,1031,1209,3098,1385,4241,2249,3037,3107,2703
ALDH7A1P1,9,5,12,9,32,14,6,16,22
ALDH7A1P2,1,2,0,1,1,0,2,1,2
ALDH8A1,219,80,86,75,211,68,82,94,167
ALDH9A1,801,1036,2383,970,2919,1682,1788,2125,1739
ALDOA,64643,65437,68375,50274,64058,55713,87385,86173,69462
ALDOB,84,41,58,32,64,65,49,47,84
ALDOC,13705,10553,24158,19463,28730,22292,18144,22322,21995
ALG1,235,301,443,279,459,314,419,454,364
ALG10,23,15,53,16,22,16,11,31,34
ALG10B,44,25,111,17,55,41,17,61,46
ALG11,74,93,340,185,247,155,114,274,243
ALG12,419,403,626,487,704,450,305,652,506
ALG13,498,580,1115,813,1124,607,622,987,1064
ALG14,231,228,524,409,416,292,445,508,437
ALG14-AS1,1,2,6,3,5,2,8,7,4
ALG1L,8,5,12,18,16,17,18,18,13
ALG1L10P,14,22,12,19,32,13,23,25,33
ALG1L11P,17,16,15,19,29,3,7,17,25
ALG1L13P,4,14,25,12,9,11,5,8,7
ALG1L2,21,24,30,40,43,34,30,46,28
ALG1L9P,91,95,181,135,198,95,175,165,209
ALG2,550,402,805,601,825,609,523,760,738
ALG3,417,371,530,522,597,515,506,811,502
ALG3P1,2,1,3,2,1,1,2,0,1
ALG5,100,118,196,139,194,160,236,194,154
ALG6,107,108,185,160,219,126,147,159,176
ALG8,307,271,526,366,548,306,413,812,484
ALG9,365,324,809,551,580,483,366,715,636
ALK,285,326,678,226,504,308,219,528,424
ALKAL1,3,1,7,0,5,7,3,4,4
ALKAL2,51,36,55,37,75,30,66,78,44
ALKBH1,244,173,309,202,337,270,204,297,332
ALKBH2,226,163,253,115,242,255,242,288,220
ALKBH3,302,257,512,515,432,526,422,486,427
ALKBH3-AS1,15,14,36,33,32,23,15,20,35
ALKBH4,514,643,538,359,616,496,680,758,571
ALKBH5,3849,2856,4999,3395,4589,4235,3492,5493,5129
ALKBH6,128,109,110,161,260,105,143,127,150
ALKBH7,446,565,445,275,494,291,773,692,437
ALKBH8,187,240,538,413,515,336,401,614,545
ALLC,5,3,1,3,7,1,4,8,6
ALMS1,596,733,1325,750,1281,652,429,1449,1135
ALMS1-IT1,3,13,29,12,33,16,33,26,19
ALMS1P1,14,31,20,20,71,10,29,31,30
ALOX12,124,83,76,127,196,60,129,166,136
ALOX12-AS1,104,65,113,169,234,82,123,150,140
ALOX12B,108,82,108,76,149,144,111,124,104
ALOX12P2,187,156,186,304,358,112,158,278,259
ALOX15,55,19,27,8,41,14,20,28,15
ALOX15B,59,44,68,60,47,99,55,165,56
ALOX15P2,3,5,4,1,4,0,3,0,4
ALOX5,30,109,758,71,128,216,181,169,62
ALOX5AP,8,37,309,30,32,32,116,102,15
ALOXE3,123,87,141,122,166,119,80,167,147
ALPG,0,3,2,6,7,2,4,6,5
ALPI,0,0,5,0,0,0,1,0,0
ALPK1,93,90,390,146,187,166,100,244,117
ALPK2,1,1,12,4,7,1,5,8,2
ALPK3,452,637,1079,592,1018,781,543,1191,726
ALPL,990,1759,1934,722,1859,912,1523,2087,1832
ALPP,0,0,6,0,3,0,1,3,1
ALS2,1692,1549,3970,2377,2579,2419,1588,3217,2723
ALS2CL,1178,1301,1068,1620,2712,601,973,1767,1980
ALX1,3,0,1,1,0,0,2,2,0
ALX3,5,7,6,2,3,4,2,12,1
ALX4,54,89,69,57,104,55,34,165,70
ALYREF,261,370,344,136,343,257,366,473,351
AMACR,14,40,72,51,41,37,50,50,57
AMBN,3,6,8,1,0,1,6,12,0
AMBP,4,2,10,13,5,2,2,12,6
AMBRA1,1879,1835,3571,1664,2674,2659,1554,2890,2537
AMD1,3047,3069,6997,3556,4350,4332,4218,5963,5817
AMD1P1,1,0,3,3,1,1,5,2,0
AMDHD1,21,14,34,16,27,22,29,54,32
AMDHD2,283,365,272,160,402,162,383,466,313
AMELX,1,0,2,1,1,1,0,1,1
AMELY,0,0,0,0,0,0,0,0,0
AMER1,311,335,774,508,478,394,236,625,501
AMER2,1789,3618,9185,2623,8259,3737,5660,5124,4796
AMER3,1628,1529,2694,1442,2028,1884,1066,2626,2245
AMFR,2876,3646,6766,3528,5223,4554,4470,5867,5683
AMH,1041,467,312,167,751,295,103,549,542
AMHR2,1,0,7,0,0,0,6,2,0
AMIGO1,3642,3555,9174,5239,5507,5419,4165,6731,6452
AMIGO2,113,268,178,135,213,174,202,406,381
AMIGO3,1,0,0,0,0,0,0,0,1
AMMECR1,170,108,265,264,283,194,194,305,230
AMMECR1L,396,392,793,443,740,514,356,768,654
AMMECR1LP1,7,8,12,24,18,4,0,18,19
AMN,40,47,22,19,43,11,19,19,23
AMN1,337,405,624,414,440,369,411,531,483
AMOT,1037,1294,3717,1339,4546,2432,1301,3495,2837
AMOTL1,1168,1400,2706,1780,2446,1826,1364,2841,2469
AMOTL2,1729,2117,3613,1525,3077,1907,2121,2993,2482
AMPD1,0,0,2,0,1,1,2,0,0
AMPD2,4963,5288,8063,4731,6307,5326,6107,8610,7256
AMPD3,408,702,1367,474,1022,652,928,1038,771
AMPH,7239,7172,12267,8116,6788,9278,6660,10150,9916
AMT,477,355,675,662,1342,408,948,973,765
AMTN,0,0,1,0,0,0,0,1,0
AMY1A,0,0,0,0,0,0,0,0,0
AMY1B,0,0,0,0,0,0,2,1,0
AMY1C,0,0,0,0,2,0,0,0,0
AMY2A,10,1,5,6,7,2,5,4,8
AMY2B,268,203,224,404,592,161,284,299,351
AMYP1,0,0,0,0,3,0,0,0,1
AMZ1,352,584,759,370,889,563,489,704,555
AMZ2,2244,2305,3447,2040,3500,2322,2940,3299,2917
AMZ2P1,646,621,1013,687,872,580,792,972,874
AMZ2P2,0,0,4,0,0,0,2,0,1
ANAPC1,542,609,1581,728,834,840,401,1220,997
ANAPC10,104,99,184,129,188,121,176,185,128
ANAPC11,480,684,445,381,655,439,865,787,580
ANAPC13,1098,1204,2083,1650,2016,1360,2143,2228,1953
ANAPC15,81,74,79,80,103,55,118,135,90
ANAPC16,663,584,824,655,986,529,845,1061,861
ANAPC1P1,2,1,34,3,6,0,4,10,2
ANAPC1P3,0,0,1,0,2,0,0,0,0
ANAPC1P4,16,11,34,7,27,22,21,18,19
ANAPC2,2581,3374,3807,2184,4682,2986,4368,4805,3805
ANAPC4,407,393,768,647,883,438,583,769,675
ANAPC5,2791,3201,5536,4472,6283,3435,5349,5862,5038
ANAPC7,927,1043,1999,1878,2005,1458,1583,2066,1786
ANG,2,4,1,2,10,3,6,6,5
ANGEL1,1496,1481,2846,1942,2311,2162,1519,2203,2037
ANGEL2,1209,865,1601,1007,1458,1206,797,1467,1367
ANGPT1,37,101,142,77,178,59,102,173,89
ANGPT2,489,112,816,142,513,431,152,331,211
ANGPT4,2,21,16,5,15,9,8,36,8
ANGPTL1,20,33,50,28,125,30,51,85,78
ANGPTL2,136,391,1169,277,882,395,527,632,403
ANGPTL3,4,4,15,4,10,6,1,6,4
ANGPTL4,2104,206,3211,180,668,2216,497,225,157
ANGPTL5,3,10,21,9,7,6,6,10,6
ANGPTL6,33,28,38,19,26,17,28,43,29
ANGPTL7,10,17,26,27,29,7,9,33,18
ANGPTL8,24,14,19,22,33,16,18,18,27
ANHX,1,1,5,0,1,1,3,0,0
ANK1,1579,1992,3497,2415,3785,1885,1888,3429,4383
ANK2,25593,25810,83267,43234,45065,43181,21872,59394,53559
ANK3,9321,9801,29449,14397,17622,12952,9237,19314,18108
ANKAR,148,113,182,171,212,85,139,208,169
ANKDD1A,700,479,1035,777,1361,762,765,886,811
ANKDD1B,32,16,30,59,57,17,24,25,37
ANKEF1,76,58,125,85,118,58,57,116,84
ANKFN1,33,32,61,26,102,37,44,58,43
ANKFY1,1733,2486,4855,2235,4507,2611,1622,3928,3422
ANKH,8087,7881,13907,8050,10439,8327,6363,12308,11398
ANKHD1,46,39,59,87,87,39,45,81,72
ANKHD1-EIF4EBP3,85,60,80,105,135,48,54,117,105
ANKIB1,1872,1720,5341,2916,5547,3121,3720,4543,3929
ANKK1,17,9,13,25,44,12,31,13,14
ANKLE1,177,76,79,72,135,68,92,117,111
ANKLE2,1255,1440,2001,1148,1920,1506,1387,2284,1800
ANKMY1,390,381,664,447,768,363,388,658,530
ANKMY2,1116,1256,2971,1554,1557,1775,1243,2029,1565
ANKRA2,219,201,546,386,592,359,460,508,421
ANKRD1,6,4,4,6,2,8,7,6,7
ANKRD10,1439,1032,1866,1390,2034,1173,1295,1570,1568
ANKRD11,19596,15147,16950,12331,19651,10891,16535,27642,19905
ANKRD11P1,1,0,10,0,1,1,3,0,0
ANKRD12,8367,6595,13573,12385,11068,6589,7810,12776,11282
ANKRD13A,608,639,1475,950,1365,752,987,1083,1029
ANKRD13B,3803,3479,3069,1946,4089,2081,2479,3772,3018
ANKRD13C,985,934,2010,1117,1245,1193,850,1525,1339
ANKRD13D,3629,4031,3849,2597,4914,2630,4073,5634,4373
ANKRD16,571,553,858,548,784,582,571,960,711
ANKRD17,8072,6286,16080,12247,13558,10797,7660,17983,14439
ANKRD18A,323,193,302,769,1086,240,1163,398,347
ANKRD18B,765,336,321,744,794,271,337,624,705
ANKRD18DP,55,68,152,108,173,51,142,117,97
ANKRD18EP,41,82,297,185,172,131,33,235,256
ANKRD19P,439,428,493,583,940,333,345,481,589
ANKRD2,94,150,95,163,115,113,111,153,96
ANKRD20A11P,63,142,297,185,510,28,24,67,466
ANKRD20A17P,3,0,1,3,4,2,2,2,1
ANKRD20A18P,7,0,1,3,6,0,2,8,8
ANKRD20A2P,19,12,8,18,22,10,12,26,21
ANKRD20A8P,33,28,26,86,86,33,29,39,38
ANKRD22,3,1,137,0,3,6,5,5,0
ANKRD23,43,34,55,52,85,21,56,49,36
ANKRD24,5554,4919,4944,4084,7923,3230,6464,8837,6668
ANKRD26,2194,1663,2815,4456,3854,1877,3023,4453,3777
ANKRD26P3,26,79,56,265,107,44,118,41,116
ANKRD26P4,5,2,2,11,7,0,0,3,3
ANKRD27,1600,1382,2464,1484,2382,1534,1061,2698,2180
ANKRD28,1626,1705,4595,2545,3451,2559,1907,3950,3292
ANKRD29,519,753,1060,1256,1133,781,622,953,1175
ANKRD30A,4,2,16,28,11,6,12,6,3
ANKRD30B,169,116,133,233,168,94,102,201,231
ANKRD30BL,119,112,123,183,172,94,65,227,217
ANKRD30BP1,11,3,8,24,9,2,7,29,7
ANKRD31,12,10,48,40,49,24,63,58,63
ANKRD33,4,7,16,8,8,12,11,17,18
ANKRD33B,263,407,338,96,251,200,134,474,285
ANKRD34B,50,34,61,65,40,21,32,41,29
ANKRD34C,489,319,1204,789,580,462,279,957,975
ANKRD34C-AS1,91,77,152,120,100,64,50,163,142
ANKRD35,268,377,420,337,716,373,475,553,487
ANKRD36,861,538,720,1446,1523,520,937,1427,1147
ANKRD36B,400,345,233,950,1254,173,677,1395,918
ANKRD36BP1,0,0,0,0,0,0,0,0,0
ANKRD36BP2,137,97,160,252,267,117,155,219,242
ANKRD36C,926,838,1096,2168,2683,741,1667,2408,2053
ANKRD37,148,93,151,76,123,73,86,97,99
ANKRD39,201,219,236,250,378,154,324,297,288
ANKRD40,2839,2921,5616,3322,6641,2921,3672,4804,5267
ANKRD40CL,1,0,7,0,1,0,5,0,3
ANKRD42,1093,876,1537,1381,1597,1264,937,1570,1465
ANKRD44,74,133,389,219,420,167,220,302,333
ANKRD44-AS1,1,0,1,0,3,0,1,0,1
ANKRD44-IT1,2,3,9,11,16,8,21,13,18
ANKRD45,47,53,138,94,146,60,66,126,136
ANKRD46,2110,2126,4715,2861,3094,2884,3169,4056,3879
ANKRD49,242,154,336,387,413,239,286,329,313
ANKRD49P2,4,5,3,4,2,2,3,3,5
ANKRD50,688,988,2572,1295,1731,1418,898,2427,1996
ANKRD52,4511,4828,8591,5723,6238,5099,4083,8140,6669
ANKRD53,105,56,53,38,71,31,34,67,78
ANKRD54,1374,1367,1650,1462,2140,1472,1886,2205,1999
ANKRD55,36,68,96,52,152,33,67,151,177
ANKRD6,581,549,986,404,574,422,376,920,696
ANKRD60,1,1,1,0,0,0,0,1,1
ANKRD61,16,12,17,27,28,15,13,38,27
ANKRD62,73,58,51,206,180,87,98,93,103
ANKRD62P1,0,0,0,1,0,0,0,0,0
ANKRD63,84,76,97,18,30,79,33,72,50
ANKRD65,1014,1089,1235,558,1167,452,1362,1259,1064
ANKRD66,2,6,9,7,2,4,8,8,5
ANKRD7,11,9,25,22,20,11,10,28,27
ANKRD9,1391,1744,1548,600,2129,1215,1597,1432,1819
ANKS1A,2361,2370,3408,2044,4621,1616,2104,3317,3629
ANKS1B,6321,5248,10530,8078,9160,6360,8038,9521,8469
ANKS3,1213,997,1108,1012,1958,741,1562,1883,1740
ANKS4B,15,5,14,17,18,8,10,16,20
ANKS6,827,699,834,867,1442,466,841,1099,1065
ANKUB1,1,4,8,2,2,4,9,4,1
ANKZF1,841,816,1045,1202,1920,681,1002,1245,1145
ANLN,406,1155,4813,1014,2313,971,2868,1848,1412
ANO1,102,166,175,78,217,73,57,267,157
ANO10,699,738,1511,964,1512,982,937,1505,1230
ANO2,130,49,94,40,123,107,32,101,120
ANO3,1760,1370,3292,2209,1933,2199,1016,2622,2415
ANO4,356,573,1272,744,1004,548,679,894,932
ANO5,913,1052,2320,1934,1772,1531,909,2173,1927
ANO6,530,450,1102,387,955,736,243,799,583
ANO7,106,119,135,119,198,99,155,130,132
ANO8,3529,3237,2961,1522,4467,2626,1606,3225,2632
ANO9,7,24,25,22,37,4,24,164,32
ANOS1,291,405,1689,383,1192,803,448,784,711
ANP32A,1529,1833,2861,1419,2529,1563,2826,2712,2400
ANP32AP1,1,5,8,1,6,2,3,5,3
ANP32B,1026,1134,1280,835,1735,768,2577,1749,1421
ANP32BP1,4,1,5,3,7,3,3,3,2
ANP32C,3,2,2,1,4,2,2,6,7
ANP32D,0,0,3,0,5,1,3,1,2
ANP32E,1230,1102,2747,1356,3228,2057,2045,2929,2340
ANPEP,26,192,110,114,252,43,110,182,238
ANTKMT,646,958,514,383,860,400,1135,991,837
ANTXR1,541,791,2285,585,2735,1417,508,1927,1371
ANTXR2,135,116,205,130,265,115,82,241,169
ANXA1,358,263,367,276,378,333,360,699,255
ANXA10,1,0,7,0,1,0,4,1,2
ANXA11,7971,6893,8671,6613,8962,6813,6776,11108,8951
ANXA13,0,2,8,3,6,2,9,4,3
ANXA2,457,283,728,155,477,793,328,1215,291
ANXA2R,9,13,7,17,21,9,20,21,13
ANXA3,84,147,348,146,264,243,180,167,255
ANXA4,241,450,761,427,865,397,602,742,700
ANXA5,789,1086,1907,1088,2581,1689,2436,2118,1568
ANXA6,11368,14074,21876,14971,15970,15842,16026,22789,19308
ANXA7,1408,1678,3458,2106,2997,2378,2326,3024,2890
ANXA9,57,155,252,98,271,117,364,183,158
AOAH,60,78,225,80,126,51,74,191,88
AOAH-IT1,1,0,0,1,1,0,0,1,2
AOC1,0,1,4,0,0,0,3,5,1
AOC2,297,127,169,145,171,157,101,157,149
AOC3,216,334,235,129,320,358,129,624,204
AOC4P,12,3,1,1,8,2,1,6,1
AOPEP,880,792,984,1014,1638,671,1086,1266,1144
AOX1,22,44,93,49,77,65,56,64,35
AOX2P,0,0,3,1,5,0,3,0,3
AP1AR,852,830,1841,1242,1194,1134,1089,1591,1428
AP1B1,7811,9528,13545,7375,11967,9414,10190,14696,11111
AP1B1P1,0,0,1,0,1,1,0,0,0
AP1B1P2,0,0,1,0,0,0,0,0,0
AP1G1,2568,2507,6704,3781,3903,3864,1877,5036,4634
AP1G2,1434,1083,1022,1348,2017,657,1253,1561,1469
AP1M1,4007,4084,5219,2869,4249,3984,3475,5564,4591
AP1M2,18,16,18,20,15,14,10,111,15
AP1M2P1,2,0,11,4,1,1,4,2,10
AP1S1,2191,2649,2481,2104,2157,2285,3481,3336,2833
AP1S2,948,1036,2103,1657,1903,1238,1596,1987,2101
AP1S3,127,82,176,153,182,115,84,140,153
AP2A1,15242,16885,19817,10272,16833,14803,13451,21743,15381
AP2A2,8543,9810,14197,6553,10545,10092,8741,16325,12897
AP2B1,14793,14265,34017,20514,20590,20794,15637,27830,24457
AP2B1P1,3,5,77,11,11,15,9,10,21
AP2M1,26690,29476,41390,26029,32931,29192,32193,44228,36452
AP2S1,1778,2052,2066,1176,2064,1732,3422,2819,2230
AP3B1,448,460,1377,667,1325,763,899,1219,944
AP3B2,8329,8656,11792,7567,11123,8527,7845,13669,11394
AP3D1,10571,12533,16439,7815,17291,12855,14231,20043,15659
AP3M1,856,611,1601,753,958,801,376,1108,892
AP3M2,2295,2484,6445,3466,3617,3610,3085,5165,4600
AP3S1,1574,1655,2318,2038,2372,1652,2114,2493,2220
AP3S2,1456,1237,2768,1983,2506,1798,2191,2654,2422
AP4B1,444,458,622,555,672,460,590,633,615
AP4B1-AS1,23,9,5,15,22,3,5,8,18
AP4E1,269,293,664,402,507,404,290,592,477
AP4M1,351,381,487,402,652,356,579,638,479
AP4S1,415,565,749,414,625,425,641,774,633
AP5B1,558,509,467,354,554,384,285,622,586
AP5M1,1016,917,2414,1620,1539,1476,946,1689,1556
AP5S1,336,496,738,511,673,474,694,928,619
AP5Z1,2107,1901,2210,1335,2751,1675,2184,2619,1898
APAF1,920,759,1776,1146,1200,956,945,1569,1416
APBA1,8170,8593,15322,8660,12538,9921,6584,14557,13720
APBA2,11122,11527,14189,9024,14511,10688,9064,17868,14988
APBA3,575,499,436,304,684,310,611,480,401
APBB1,17365,21784,31288,16514,24868,21031,30555,37003,29363
APBB1IP,35,135,589,95,173,83,155,329,100
APBB2,1313,1846,5317,1951,3160,1943,1706,3159,2839
APBB3,1764,1860,2692,2506,3584,2221,3186,3097,2886
APC,13941,11255,31547,21847,27178,16084,12598,26330,22282
APC2,35066,33205,33022,10251,35622,21956,16927,34962,23978
APCDD1,485,1159,1061,651,3061,783,1173,1631,1499
APCDD1L,7,3,11,9,15,4,7,17,6
APCDD1L-DT,2,3,11,3,11,1,7,8,7
APCS,0,0,1,0,0,0,0,0,1
APEH,2491,3513,5221,2661,4270,3575,4502,6060,4429
APELA,3,0,8,0,0,0,7,0,0
APEX1,1755,1835,2809,1832,2798,2138,2839,2956,2652
APEX2,324,342,553,328,579,497,496,652,518
APH1A,626,960,1624,799,1833,1356,1669,1685,1396
APH1B,330,428,1109,478,798,601,555,691,664
API5,2139,2207,5373,2967,3092,2964,2601,4359,3784
APIP,161,182,305,291,281,221,337,301,242
APLF,40,39,82,51,78,38,57,118,66
APLN,235,369,820,202,1084,681,832,692,618
APLNR,539,853,1462,330,2193,1189,830,1333,576
APLP1,37480,47709,64729,24398,42325,36048,69948,63343,45428
APLP2,19725,20816,46410,27740,33377,30892,26528,44164,38420
APMAP,3338,3972,5782,3875,4795,4355,4493,5831,5352
APOA1,2,5,6,6,10,3,9,7,7
APOA1-AS,4,2,8,9,15,3,10,6,17
APOA2,0,0,3,0,0,0,1,0,0
APOA4,0,0,3,0,0,2,0,0,1
APOA5,2,0,1,2,2,2,3,1,2
APOB,3,33,57,24,17,10,18,27,37
APOBEC1,0,0,4,0,0,0,1,0,0
APOBEC2,4,13,17,32,51,8,34,31,9
APOBEC3A,0,2,3,3,11,0,5,3,0
