symbol,SL5883,SL5891,SL6658,SL7158,SL7386,SL7409,SL7629,SL7798,SL7809
AGL,290,309,1404,850,1655,802,1680,483,1055
AGMAT,26,46,92,96,101,155,142,47,67
AGMO,5,0,12,10,14,6,22,7,14
AGO1,1038,1282,2896,2385,3723,2215,4988,1607,2852
AGO2,155,169,452,356,533,290,793,534,510
AGO3,422,487,1859,1594,1921,1091,2588,1929,1578
AGO4,326,398,1039,793,1108,632,1509,687,834
AGPAT1,1038,1500,2784,3310,3845,2760,3854,1613,1944
AGPAT2,164,212,468,389,569,365,452,308,324
AGPAT3,2107,2545,6876,5368,8620,5279,9509,3642,5772
AGPAT4,1296,1284,2085,3783,3508,1775,5539,2022,2371
AGPAT5,368,527,1416,1255,1728,1089,2387,769,1209
AGPAT5P1,0,0,0,0,0,0,0,0,0
AGPS,403,454,1038,1254,1378,1074,2019,518,1001
AGR2,0,0,5,0,1,1,0,2,3
AGR3,0,0,1,0,0,4,0,1,2
AGRN,8054,10742,13215,13873,18177,9056,27439,10268,14469
AGRP,22,27,38,32,43,20,49,52,38
AGT,678,2126,7307,3804,6677,2155,5944,4629,6127
AGTPBP1,777,925,1923,2530,2916,2064,4162,1511,1853
AGTR1,0,4,4,6,8,5,5,12,7
AGTR2,0,0,4,0,0,1,0,1,4
AGTRAP,89,117,235,269,329,161,386,248,291
AGXT,2,0,9,0,1,2,2,0,3
AGXT2,0,1,3,0,1,5,1,1,6
AHCTF1,292,379,1410,701,1083,730,1665,987,775
AHCY,593,896,1722,1723,2157,1612,2548,1237,1533
AHCYL1,2309,4387,20426,10474,14885,8494,17949,8783,14526
AHCYL2,747,1050,3182,2213,3499,1861,4271,1449,2581
AHCYP2,1,1,5,2,4,6,3,8,8
AHCYP3,0,0,0,1,1,2,4,2,2
AHCYP4,0,0,2,1,0,3,0,0,3
AHCYP5,3,16,0,0,12,13,11,0,11
AHCYP7,0,1,2,2,2,3,1,3,4
AHDC1,2628,3736,8511,4466,10089,5122,11552,4668,6311
AHI1,987,1286,3925,1936,4102,3131,4595,2623,2505
AHNAK,1732,3426,6149,3432,8447,4560,11823,3014,8098
AHNAK2,1523,2067,4653,3818,4870,3987,5083,1931,2690
AHR,123,160,471,529,459,315,753,325,398
AHSA1,696,1020,2682,2664,2733,2283,3167,4106,1557
AHSA2P,283,373,1046,520,776,440,881,1668,813
AHSG,3,6,11,12,11,13,12,10,10
AHSP,0,0,1,0,0,0,0,1,1
AICDA,0,0,0,0,0,4,0,1,1
AIDA,281,368,780,688,1040,772,1150,529,653
AIDAP2,132,70,99,339,204,61,453,129,331
AIF1,5,20,32,194,69,35,228,30,49
AIF1L,2510,2734,5814,7694,5450,3801,10626,8726,6339
AIFM1,204,221,682,514,774,546,850,364,408
AIFM2,97,217,513,310,489,245,473,393,289
AIFM3,712,1329,2755,1452,2957,2220,2813,1226,2800
AIG1,317,431,1057,1031,1290,991,1652,740,848
AIG1P1,0,0,2,0,0,0,0,0,1
AIM2,0,1,7,4,8,6,6,9,10
AIMP1,164,181,618,569,735,512,912,432,505
AIMP1P1,1,7,9,2,8,6,7,13,14
AIMP2,32,51,181,130,172,114,179,97,107
AIP,328,528,956,1125,1609,1070,1555,756,999
AIPL1,0,0,13,6,6,9,9,4,8
AIRE,100,165,479,138,335,261,321,228,136
AIRN,12,13,43,23,30,30,42,36,16
AJAP1,1540,1725,3317,3004,6136,3432,7867,2081,2949
AJM1,1143,1489,4381,2389,5916,3881,8676,3236,4698
AJUBA,28,60,80,22,94,101,124,48,122
AK1,123,160,306,292,454,343,461,247,271
AK2,194,296,753,817,759,468,1097,617,703
AK3,304,414,1407,1301,1707,840,2278,971,1443
AK3P3,12,26,46,39,56,27,43,32,35
AK3P4,1,0,0,0,0,0,1,1,0
AK4,594,1136,2943,2148,3703,2141,3832,1324,2613
AK4P5,0,0,0,0,0,0,0,0,0
AK5,4971,6328,15251,13020,18791,13538,23113,10007,8056
AK6,293,404,1025,1045,1296,1042,1303,816,725
AK6P1,0,0,0,0,1,0,0,0,0
AK6P2,0,0,0,0,0,0,0,0,3
AK7,41,52,144,132,128,125,199,96,83
AK8,26,23,73,82,83,18,115,46,51
AK9,172,214,527,449,594,479,816,482,484
AKAIN1,6,1,6,14,16,24,25,8,7
AKAP1,893,1315,2764,2430,2871,2120,3417,1480,1948
AKAP10,380,470,1469,1134,1708,1091,1998,846,908
AKAP11,4214,3762,10036,9877,16530,11005,17478,6148,8124
AKAP12,3229,3638,17925,10757,15951,13645,17495,15870,9303
AKAP13,706,1039,3136,2351,2956,2004,3134,2211,1934
AKAP14,2,2,7,9,18,12,14,12,3
AKAP17A,574,554,1620,1164,1561,917,2313,1028,1186
AKAP3,27,26,53,103,72,55,112,44,78
AKAP4,0,0,0,0,1,1,0,0,1
AKAP5,470,605,1265,1211,2059,1236,2240,1012,910
AKAP6,3425,3314,8945,7263,10716,8124,13323,4773,6008
AKAP7,114,149,480,390,702,453,926,495,677
AKAP8,247,424,1050,783,935,661,1248,790,597
AKAP8L,978,1331,3794,2877,2891,2453,3324,2547,1865
AKAP8P1,0,0,3,0,1,0,0,1,1
AKAP9,3238,4249,12632,7570,13367,8416,16283,8003,8384
AKIP1,121,145,364,367,534,379,507,229,300
AKIRIN1,813,1171,3236,2371,3590,2535,3730,2143,2064
AKIRIN1P1,0,0,0,0,0,0,0,1,0
AKIRIN2,385,481,1570,1422,2028,1267,2455,1068,985
AKNA,488,702,1593,1260,1626,982,2067,889,1567
AKNAD1,10,4,16,11,17,17,16,15,19
AKR1A1,289,372,891,1046,1299,927,1249,594,866
AKR1B1,807,1104,2300,2795,3518,2183,3268,1505,1726
AKR1B10,1,0,2,1,4,1,1,1,2
AKR1B10P2,0,0,0,0,0,1,0,0,2
AKR1B15,0,1,5,3,4,5,2,2,1
AKR1B1P1,0,0,3,1,1,2,0,2,6
AKR1C1,67,99,175,162,295,292,251,186,204
AKR1C2,39,38,70,80,97,131,157,83,51
AKR1C3,23,34,80,82,93,74,148,96,140
AKR1C4,0,0,0,0,0,1,0,0,2
AKR1C7P,0,0,1,0,0,1,0,2,0
AKR1D1,0,0,2,0,0,2,0,0,3
AKR1E2,20,35,55,51,88,50,69,38,54
AKR7A2,237,441,1015,863,1229,851,1405,675,1056
AKR7A3,13,35,72,41,82,51,92,63,67
AKR7L,11,16,66,27,56,41,55,49,52
AKT1,1489,2014,3897,3298,5245,3219,5962,2426,3553
AKT1S1,472,691,1634,1599,1873,1198,2512,1098,1435
AKT2,1231,1618,3663,3178,3883,2493,4664,3216,3169
AKT3,1783,1967,4563,3703,6059,4856,6816,2677,3146
AKTIP,848,1064,2332,2328,3259,2581,2997,1430,1763
ALAD,1271,1699,4120,3689,4764,3118,6073,4765,4203
ALAS1,396,499,1402,1592,1592,1271,1620,1105,864
ALAS2,1,4,8,6,5,12,4,60,35
ALB,11,13,28,30,23,19,22,17,18
ALCAM,1099,1388,2242,4593,5086,2373,10316,2044,3219
ALDH16A1,87,141,217,403,302,254,726,110,255
ALDH18A1,267,382,973,740,1129,727,1241,599,696
ALDH1A1,289,221,855,675,990,698,1148,701,751
ALDH1A2,71,86,153,142,261,217,249,130,124
ALDH1A3,62,103,248,191,277,205,241,114,142
ALDH1B1,171,161,332,314,416,429,507,128,316
ALDH1L1,317,965,4629,1802,2159,1430,2123,1459,2589
ALDH1L1-AS1,0,7,23,4,5,7,5,3,5
ALDH1L1-AS2,13,19,75,37,74,57,69,17,83
ALDH1L2,97,182,409,364,353,295,505,473,293
ALDH2,1106,2155,6661,3996,6699,4552,7359,3562,6032
ALDH3A1,8,8,23,29,29,37,31,13,15
ALDH3A2,542,706,1698,2069,1950,905,2706,1370,1272
ALDH3B1,53,59,123,234,213,114,335,90,207
ALDH3B2,0,1,1,2,0,4,2,4,2
ALDH4A1,364,1170,2807,1959,2338,1613,1893,1264,2174
ALDH5A1,1064,1276,3715,2274,3907,3088,4750,1535,2515
ALDH6A1,623,1220,4662,3104,4664,2629,7292,2089,4759
ALDH7A1,682,912,2912,2152,3708,2247,4195,1546,2758
ALDH7A1P1,3,8,36,18,22,8,13,18,19
ALDH7A1P2,0,0,0,0,1,0,0,1,1
ALDH8A1,42,55,142,125,111,34,111,202,81
ALDH9A1,462,867,1935,1808,2297,1350,2773,1157,2198
ALDOA,19202,28589,57299,61639,81302,58489,71901,39890,40429
ALDOB,20,18,59,48,59,25,55,51,45
ALDOC,4259,5916,20359,13677,19457,15017,17041,11081,17499
ALG1,95,131,298,279,405,241,472,194,267
ALG10,10,5,12,19,22,23,35,13,23
ALG10B,6,12,40,35,50,23,76,25,41
ALG11,55,55,174,149,206,113,333,104,186
ALG12,245,291,642,572,573,363,716,608,540
ALG13,241,261,604,675,760,479,1025,462,470
ALG14,74,98,294,244,363,273,373,199,258
ALG14-AS1,0,1,5,4,3,3,5,1,4
ALG1L,2,5,11,10,16,24,15,8,4
ALG1L10P,8,10,26,8,29,10,22,13,22
ALG1L11P,4,11,11,2,28,5,19,11,18
ALG1L13P,2,3,18,8,4,3,5,1,4
ALG1L2,5,6,18,15,29,20,14,7,28
ALG1L9P,56,95,168,159,232,123,175,115,133
ALG2,171,207,581,452,657,408,688,540,362
ALG3,111,181,497,405,483,318,479,297,277
ALG3P1,0,0,1,0,2,2,1,0,6
ALG5,40,36,131,127,154,103,211,115,117
ALG6,38,48,135,106,161,85,186,83,110
ALG8,140,147,396,359,468,325,588,242,321
ALG9,139,154,424,373,536,391,654,254,288
ALK,198,178,375,341,660,349,774,229,566
ALKAL1,0,0,6,0,4,4,4,1,5
ALKAL2,8,28,40,37,79,33,126,78,73
ALKBH1,71,81,221,168,267,186,254,201,191
ALKBH2,40,53,224,163,196,130,231,195,121
ALKBH3,106,132,444,309,353,396,336,242,255
ALKBH3-AS1,4,7,29,15,18,19,31,15,16
ALKBH4,167,262,502,410,639,468,745,313,361
ALKBH5,879,1171,2994,3511,3840,3416,5800,2785,2354
ALKBH6,46,68,137,130,128,117,141,124,67
ALKBH7,95,150,312,394,562,393,662,325,391
ALKBH8,107,124,283,221,427,276,494,157,198
ALLC,0,1,8,2,6,4,5,3,4
ALMS1,269,414,949,625,1034,640,1481,608,891
ALMS1-IT1,3,15,37,24,14,12,35,40,34
ALMS1P1,9,15,28,19,50,21,32,22,30
ALOX12,48,57,112,104,119,87,146,238,121
ALOX12-AS1,64,61,139,112,149,115,165,167,107
ALOX12B,32,24,108,53,73,55,54,45,36
ALOX12P2,66,120,208,132,236,184,283,272,179
ALOX15,2,18,8,11,25,9,15,62,13
ALOX15B,11,16,68,32,54,40,73,25,23
ALOX15P2,0,1,3,1,4,0,3,9,3
ALOX5,24,38,187,513,266,83,355,48,119
ALOX5AP,3,7,12,201,29,24,104,25,27
ALOXE3,29,30,79,69,93,71,76,66,47
ALPG,1,0,3,2,2,1,1,1,2
ALPI,0,0,1,0,0,0,0,5,1
ALPK1,35,80,147,232,122,118,187,126,96
ALPK2,3,2,12,9,12,16,18,1,11
ALPK3,253,344,650,459,627,544,773,553,441
ALPL,877,796,1825,1072,1935,1185,1714,562,1291
ALPP,0,1,1,0,0,2,3,2,2
ALS2,675,839,1839,1502,2378,1605,2680,1031,1176
ALS2CL,628,618,813,542,1035,996,1245,546,604
ALX1,0,1,2,0,0,1,1,0,1
ALX3,0,3,10,2,0,1,4,2,4
ALX4,26,57,58,31,71,55,137,49,97
ALYREF,45,82,237,223,342,248,440,173,171
AMACR,13,12,38,33,38,27,29,12,14
AMBN,1,1,2,1,6,5,2,3,6
AMBP,2,0,9,3,4,3,12,11,3
AMBRA1,740,904,2182,2067,2521,1751,2601,1333,1644
AMD1,1085,1282,2739,2999,4486,2630,6079,2029,2597
AMD1P1,0,0,0,0,2,1,4,2,2
AMDHD1,2,4,8,7,17,8,22,4,11
AMDHD2,125,250,234,247,425,249,502,322,230
AMELX,0,0,1,0,1,1,0,1,1
AMELY,0,0,0,0,0,0,0,0,0
AMER1,147,134,332,298,402,291,439,185,298
AMER2,1963,1936,4107,8123,6456,2589,15932,3207,7093
AMER3,623,771,1832,1108,2155,1397,2013,893,1236
AMFR,1469,2094,3996,4220,5428,3686,7467,2601,3552
AMH,277,330,639,333,89,179,626,645,339
AMHR2,0,0,0,1,0,2,2,2,7
AMIGO1,1734,1976,4239,4176,5896,3842,5628,1957,2737
AMIGO2,110,148,251,178,500,281,446,146,272
AMIGO3,0,0,0,0,0,0,0,0,0
AMMECR1,57,43,208,149,191,127,201,112,109
AMMECR1L,169,200,569,401,610,341,700,383,385
AMMECR1LP1,2,4,7,2,6,4,8,9,9
AMN,5,25,16,26,30,13,34,48,31
AMN1,118,138,351,292,407,286,551,255,222
AMOT,468,930,2503,1475,3210,1550,3684,882,3567
AMOTL1,821,850,2017,1407,2620,2023,2908,1211,1747
AMOTL2,1210,1229,1806,3164,3093,1592,6712,1964,2962
AMPD1,0,0,1,0,0,1,0,0,1
AMPD2,2000,2435,5186,5167,8374,5126,7755,2950,4549
AMPD3,306,370,629,999,943,398,2099,603,690
AMPH,2772,3340,8292,7458,11345,8609,10973,4507,4770
AMT,216,301,599,676,796,485,857,472,592
AMTN,0,0,0,0,0,3,0,2,0
AMY1A,0,0,1,0,0,0,0,0,0
AMY1B,0,1,0,1,0,2,0,0,2
AMY1C,0,0,0,0,1,0,0,0,0
AMY2A,1,0,2,3,5,6,12,2,9
AMY2B,117,96,293,217,253,207,326,263,184
AMYP1,0,0,2,0,1,1,0,0,0
AMZ1,203,452,1055,570,907,477,1277,573,1206
AMZ2,641,978,2017,2023,2772,1810,2650,1610,1463
AMZ2P1,198,276,503,656,807,560,895,465,414
AMZ2P2,0,0,2,1,0,1,1,0,5
ANAPC1,254,304,670,576,854,529,997,349,467
ANAPC10,39,46,133,114,145,106,158,84,119
ANAPC11,108,176,405,327,537,486,636,303,354
ANAPC13,367,455,1273,1263,1663,1569,1632,755,1009
ANAPC15,13,12,52,59,90,62,88,58,48
ANAPC16,149,211,527,537,745,525,886,602,466
ANAPC1P1,0,2,1,7,10,9,6,1,6
ANAPC1P3,0,0,0,0,0,0,0,0,0
ANAPC1P4,3,8,20,23,15,9,14,16,11
ANAPC2,1327,1840,3490,3598,4211,2752,5007,2106,2991
ANAPC4,166,204,565,414,582,402,662,423,392
ANAPC5,1617,1955,3543,4518,4911,3238,7018,3214,3464
ANAPC7,465,505,1335,1152,1413,1090,1450,766,832
ANG,1,2,4,8,2,2,8,6,4
ANGEL1,673,790,1936,1709,2591,1295,2631,1191,1344
ANGEL2,229,337,1158,725,1171,759,1778,739,767
ANGPT1,16,95,70,117,196,105,339,49,268
ANGPT2,57,74,451,274,147,75,275,716,219
ANGPT4,1,13,5,10,14,10,6,4,16
ANGPTL1,15,31,23,17,99,48,154,16,88
ANGPTL2,199,193,342,1321,532,269,1582,551,916
ANGPTL3,1,2,3,0,4,7,3,4,7
ANGPTL4,78,158,2779,3816,389,344,562,1465,553
ANGPTL5,1,2,8,3,10,9,6,6,15
ANGPTL6,9,10,21,38,30,21,30,22,21
ANGPTL7,1,10,11,4,22,7,22,13,17
ANGPTL8,7,7,35,10,20,16,14,31,23
ANHX,1,0,1,1,0,4,0,0,0
ANK1,860,496,1253,890,2121,1544,1871,726,1196
ANK2,12065,14864,36605,30556,50225,34319,59428,18666,23224
ANK3,3552,3899,9575,9403,12943,8815,18690,6399,7543
ANKAR,44,55,160,78,144,97,210,178,123
ANKDD1A,210,389,1248,818,1193,764,1178,910,683
ANKDD1B,11,14,37,16,32,25,22,42,24
ANKEF1,35,38,60,51,97,69,94,49,41
ANKFN1,14,36,98,36,138,46,137,68,136
ANKFY1,1107,1444,3166,3142,3703,1886,5835,1807,3117
ANKH,2888,3129,7404,6622,10298,6976,12328,4684,5384
ANKHD1,19,21,64,29,56,35,72,70,57
ANKHD1-EIF4EBP3,22,37,74,45,64,50,112,90,44
ANKIB1,1006,1240,3597,3412,4442,2492,7312,2639,4010
ANKK1,13,10,18,20,30,16,19,16,13
ANKLE1,30,50,91,75,85,41,84,131,70
ANKLE2,506,673,1721,1222,2006,1199,2088,1042,1130
ANKMY1,172,246,450,482,587,404,666,316,442
ANKMY2,355,500,1288,1354,1491,1139,1791,700,746
ANKRA2,90,92,377,367,400,339,572,232,273
ANKRD1,2,2,7,9,2,7,4,4,10
ANKRD10,450,599,1770,1347,1422,868,1959,1375,968
ANKRD11,5564,7544,17535,12204,20484,12438,27757,13110,12606
ANKRD11P1,0,0,4,1,1,2,1,1,5
ANKRD12,2131,3105,9094,6547,10002,6104,11969,5746,5683
ANKRD13A,336,348,834,1345,1058,618,1923,831,936
ANKRD13B,1331,1929,3387,3059,3781,1948,4745,2629,2567
ANKRD13C,324,334,1066,838,1333,780,1689,635,715
ANKRD13D,1414,2142,3778,2591,4816,3456,4313,2479,2898
ANKRD16,178,292,663,494,681,486,841,389,436
ANKRD17,3390,4432,10375,8415,13164,8678,15020,7136,7197
ANKRD18A,145,149,907,609,1110,610,906,838,936
ANKRD18B,135,271,465,181,478,413,360,538,374
ANKRD18DP,23,35,97,90,137,84,171,74,79
ANKRD18EP,60,53,93,116,155,131,178,41,93
ANKRD19P,168,342,784,492,545,409,653,563,331
ANKRD2,15,43,68,60,72,78,85,55,27
ANKRD20A11P,84,84,63,276,35,72,61,39,245
ANKRD20A17P,1,0,1,1,1,1,0,1,1
ANKRD20A18P,0,1,5,5,4,1,3,11,2
ANKRD20A2P,3,5,20,7,6,5,16,22,7
ANKRD20A8P,2,11,44,14,21,36,16,37,19
ANKRD22,0,0,9,43,0,3,2,6,10
ANKRD23,19,26,33,39,49,19,49,38,29
ANKRD24,1474,2138,4062,2807,4967,3488,4105,2716,2199
ANKRD26,648,987,2699,1483,3040,2369,2979,1853,1855
ANKRD26P3,27,105,76,23,217,184,39,44,107
ANKRD26P4,1,2,4,5,4,3,8,1,4
ANKRD27,652,931,1855,1209,2048,1219,2175,1247,1283
ANKRD28,820,877,2413,2061,3193,1563,3602,1447,1957
ANKRD29,253,199,612,340,693,647,656,339,420
ANKRD30A,1,0,4,1,1,8,5,10,7
ANKRD30B,47,64,196,83,111,85,158,140,64
ANKRD30BL,54,66,135,99,83,120,161,161,109
ANKRD30BP1,1,3,7,5,11,8,14,7,10
ANKRD31,8,10,33,24,48,45,49,30,25
ANKRD33,6,5,13,2,12,8,14,7,7
ANKRD33B,54,68,139,83,226,127,295,91,153
ANKRD34B,13,21,47,27,40,45,60,22,18
ANKRD34C,189,119,198,253,484,324,444,185,169
ANKRD34C-AS1,45,40,90,68,121,95,146,61,65
ANKRD35,130,142,401,282,428,374,393,186,314
ANKRD36,249,430,1209,654,950,903,965,1189,782
ANKRD36B,217,293,386,204,723,558,813,687,540
ANKRD36BP1,0,0,0,0,0,0,0,0,0
ANKRD36BP2,41,67,169,94,207,182,306,152,148
ANKRD36C,369,609,1626,824,1694,1412,1975,1536,1671
ANKRD37,20,17,82,97,75,61,72,147,62
ANKRD39,89,109,205,197,270,170,267,198,141
ANKRD40,1715,1749,5151,4046,5054,3533,7089,5858,5285
ANKRD40CL,0,0,3,2,0,5,1,3,5
ANKRD42,281,361,1122,742,1154,906,1242,764,579
ANKRD44,103,142,187,205,273,156,474,256,301
ANKRD44-AS1,0,0,0,0,0,0,0,0,1
ANKRD44-IT1,1,2,11,6,16,7,22,28,28
ANKRD45,17,36,64,68,100,101,170,57,125
ANKRD46,757,890,2099,2062,3070,2380,3448,1495,1553
ANKRD49,70,101,271,185,255,195,296,280,190
ANKRD49P2,1,1,5,0,8,9,1,5,7
ANKRD50,536,540,1181,1213,1810,1235,2309,574,1108
ANKRD52,2390,2541,5409,5330,5938,3767,7435,3298,4147
ANKRD53,12,25,41,26,46,51,85,71,44
ANKRD54,579,843,1797,1435,2217,1448,1900,1074,1428
ANKRD55,26,37,43,22,136,44,110,20,78
ANKRD6,271,446,756,763,1587,749,1712,788,735
ANKRD60,0,0,0,0,1,0,1,0,1
ANKRD61,6,3,33,6,19,17,23,28,17
ANKRD62,14,19,57,26,102,48,30,93,45
ANKRD62P1,0,0,0,0,1,0,0,2,1
ANKRD63,40,59,148,75,224,104,309,43,185
ANKRD65,337,442,566,1299,965,583,1298,698,719
ANKRD66,5,8,1,8,11,5,15,7,4
ANKRD7,7,0,10,9,17,12,17,17,15
ANKRD9,170,257,1272,600,1000,1074,1504,605,806
ANKS1A,1149,1155,2282,1929,3425,1961,3687,1745,2347
ANKS1B,1793,2236,6326,5732,7817,5262,9597,4980,4600
ANKS3,434,541,1149,863,1442,839,1521,974,839
ANKS4B,8,4,22,4,20,6,18,27,7
ANKS6,340,395,777,730,853,577,1162,822,592
ANKUB1,1,0,9,2,4,8,5,3,15
ANKZF1,368,459,980,1086,905,698,1260,864,650
ANLN,992,666,1403,4961,2482,985,8542,1326,2697
ANO1,67,87,114,49,172,113,227,96,171
ANO10,372,492,1051,1114,1370,966,1442,602,901
ANO2,28,25,153,72,88,37,92,174,84
ANO3,599,787,1844,1307,2447,1630,2500,1007,963
ANO4,288,276,520,739,681,459,1353,408,515
ANO5,328,392,1032,699,1170,941,1288,525,621
ANO6,145,247,1043,407,504,303,799,643,577
ANO7,45,66,173,140,158,91,170,181,148
ANO8,1061,1449,4616,2612,3047,2218,4137,2364,2674
ANO9,19,17,27,15,20,22,26,22,17
ANOS1,116,282,1256,1046,898,493,1275,507,1169
ANP32A,492,675,1592,1843,2469,1698,2873,1525,1482
ANP32AP1,2,2,7,4,8,6,4,4,8
ANP32B,342,560,1440,1263,1479,1032,2081,2811,1334
ANP32BP1,1,1,2,6,4,2,5,4,4
ANP32C,1,0,2,1,3,4,1,2,2
ANP32D,0,0,2,1,2,1,0,0,2
ANP32E,486,644,2332,1715,2582,1790,2729,1207,1795
ANPEP,68,108,105,73,139,187,193,27,128
ANTKMT,91,175,397,370,707,526,784,297,423
ANTXR1,199,554,1401,1016,1469,710,2075,550,1953
ANTXR2,33,67,122,79,129,135,182,94,161
ANXA1,88,157,312,155,275,208,368,392,202
ANXA10,0,0,0,1,0,2,2,0,1
ANXA11,2440,3814,8426,5931,8400,5762,9376,5776,5532
ANXA13,6,1,3,8,2,5,15,15,7
ANXA2,93,189,771,406,321,210,383,672,340
ANXA2R,4,6,8,13,11,10,20,12,19
ANXA3,60,41,226,127,101,144,137,125,95
ANXA4,226,261,595,604,699,536,993,449,671
ANXA5,423,614,1920,1448,1831,1106,2493,1549,1603
ANXA6,3792,4458,9676,9420,12881,10625,12701,4852,5642
ANXA7,620,837,2176,2016,2614,1985,2690,1259,1588
ANXA9,75,87,197,331,250,125,469,145,271
AOAH,18,34,61,115,112,58,224,38,74
AOAH-IT1,0,0,1,2,2,1,4,0,2
AOC1,0,0,0,1,1,2,0,2,8
AOC2,59,79,189,122,142,98,134,214,85
AOC3,57,317,129,67,177,82,406,123,388
AOC4P,1,5,13,1,3,2,7,16,11
AOPEP,428,582,1004,916,1075,802,1454,1309,846
AOX1,22,23,88,64,55,50,99,28,90
AOX2P,0,2,2,0,2,5,2,3,8
AP1AR,284,298,880,803,1114,986,1418,550,498
AP1B1,4014,5295,11440,9086,12799,8919,13850,5559,8343
AP1B1P1,1,0,1,0,0,2,0,0,2
AP1B1P2,0,0,0,0,0,0,0,0,0
AP1G1,1215,1366,3178,3125,4043,2538,5442,2093,2318
AP1G2,495,784,1480,1223,1233,946,1523,1271,602
AP1M1,1237,1748,4521,3159,4872,3357,5853,2436,2577
AP1M2,1,2,7,6,5,11,6,8,10
AP1M2P1,1,1,3,2,4,7,2,1,5
AP1S1,557,928,1964,1968,2541,1972,2929,1443,1457
AP1S2,281,383,747,786,1222,1025,1576,768,882
AP1S3,27,40,145,62,140,77,102,136,92
AP2A1,5444,7440,17412,13351,19636,13037,20830,9017,11385
AP2A2,3541,5025,10780,9945,13297,10022,15404,5872,7280
AP2B1,7425,9309,19519,19336,25894,17326,28982,11222,14564
AP2B1P1,5,6,24,26,31,11,11,4,20
AP2M1,9118,12209,27543,26270,38736,26434,35302,16408,17500
AP2S1,354,632,1503,1492,2246,1789,1907,997,1077
AP3B1,180,281,818,835,1037,600,1607,823,946
AP3B2,3888,5019,10935,8678,13152,8432,11791,6070,5820
AP3D1,4298,6132,14414,12367,18655,12173,19378,8453,10988
AP3M1,249,283,743,716,990,595,1342,731,774
AP3M2,1101,1330,2833,3324,4199,2936,4573,1599,1946
AP3S1,509,734,1834,1606,1966,1645,2301,1282,1007
AP3S2,506,645,1763,1517,2269,1652,2430,1129,1624
AP4B1,147,216,528,450,632,415,530,370,307
AP4B1-AS1,5,3,7,1,9,5,20,13,5
AP4E1,115,130,373,319,419,278,607,227,289
AP4M1,135,182,471,329,563,420,544,251,346
AP4S1,111,134,316,333,584,351,611,315,357
AP5B1,156,185,577,278,587,328,707,453,498
AP5M1,355,456,1258,1000,1455,1112,1779,715,962
AP5S1,171,207,567,468,773,501,795,281,491
AP5Z1,726,998,1925,1950,2435,1457,2748,1450,1590
APAF1,265,311,913,771,1256,855,1635,725,699
APBA1,3615,4927,11879,8556,13967,10836,15368,5433,8605
APBA2,4175,4820,11527,8340,12520,9393,14225,5770,7287
APBA3,173,254,507,444,600,286,746,613,460
APBB1,8669,10462,18958,25004,30486,20880,33833,12034,17282
APBB1IP,17,54,67,407,144,97,571,171,142
APBB2,741,844,1677,2903,2399,1367,4725,1204,2216
APBB3,975,1309,2427,2552,2534,1872,2521,1771,1483
APC,4199,5415,21752,10638,22756,16785,31463,12506,14442
APC2,9355,11518,34712,23696,33558,20737,48574,18537,29454
APCDD1,498,784,1410,995,2294,1419,3568,578,2869
APCDD1L,1,11,14,13,15,9,17,10,10
APCDD1L-DT,4,2,7,4,8,10,7,4,9
APCS,0,0,0,0,0,1,0,0,0
APEH,1330,1756,3282,3264,4548,2998,4462,1609,2690
APELA,0,0,1,1,2,2,4,1,4
APEX1,672,884,2003,1959,2420,1773,2502,1352,1616
APEX2,159,247,622,463,565,424,589,292,366
APH1A,351,521,1222,1484,1415,978,1955,770,1230
APH1B,183,263,565,701,756,508,1178,266,592
API5,819,987,2235,2653,2935,2113,3990,1444,1636
APIP,77,83,194,266,180,167,392,168,176
APLF,13,23,54,59,62,48,100,61,54
APLN,278,387,957,807,1082,547,1655,401,1316
APLNR,147,1111,1938,1267,2519,1027,3158,869,2785
APLP1,19722,25844,40618,76272,65768,33314,103271,32629,44684
APLP2,8820,10343,25242,26368,34012,25246,37086,13323,17371
APMAP,1337,1799,3974,3979,5039,3651,4864,2127,2553
APOA1,1,6,4,8,5,5,8,5,4
APOA1-AS,6,6,12,5,9,3,19,16,21
APOA2,1,0,1,5,1,1,1,1,0
APOA4,0,3,0,0,0,0,0,0,0
APOA5,0,1,2,1,1,2,0,1,0
APOB,9,38,28,31,56,28,63,27,28
APOBEC1,0,0,0,0,0,2,0,0,2
APOBEC2,13,21,21,26,23,17,27,18,23
APOBEC3A,0,2,2,5,0,2,3,1,3
APOBEC3AP1,0,0,1,0,0,0,1,0,0
APOBEC3B,0,0,0,0,2,0,1,5,3
APOBEC3B-AS1,0,1,0,0,0,0,0,0,1
APOBEC3C,16,33,43,71,106,69,150,15,111
APOBEC3D,6,10,5,9,15,18,20,8,22
APOBEC3F,6,12,15,15,21,14,42,16,20
APOBEC3G,13,27,57,40,76,49,82,26,44
APOBEC3H,4,2,21,6,9,7,8,9,10
APOBEC4,2,3,5,1,2,3,5,12,2
APOBR,17,27,47,154,53,61,103,88,62
APOC1,7,9,37,54,56,41,106,62,49
APOC1P1,0,0,5,2,1,1,2,3,9
APOC2,1,2,8,9,8,3,11,10,6
APOC3,0,2,0,0,0,1,0,6,2
APOC4,0,0,1,0,0,0,0,1,0
APOD,884,1334,2497,4206,3688,2413,7459,1778,3237
APOE,736,1717,8746,5944,9023,6259,13628,7299,10290
